"session";"participant.code";"round.number";"participant.id";"element_id";"enter_time";"leave_time";"duration";"attributeType";"attributeValue";"stimulusID";"foodName";"view_order";"sustainable.choice";"combined_var";"treatment.group"
"8nvcnd3s";"2iiv2mys";11;221;"att_A3";1722367293263;1722367294693;1430;" Protein";3;6;"Cracker";1;0;"A_Protein";"label"
"8nvcnd3s";"2iiv2mys";11;221;"att_B3";1722367294694;1722367295895;1201;" Protein";2;6;"Joghurt-Müsliriegel";2;0;"B_Protein";"label"
"8nvcnd3s";"y2xp97p3";11;222;"att_B3";1722380225557;1722380226570;1013;" Protein";9;1;"Hummus mit Brot";1;1;"B_Protein";"control"
"8nvcnd3s";"y2xp97p3";11;222;"att_A3";1722380226571;1722380227905;1334;" Protein";20;1;"Eier mit Speck";2;1;"A_Protein";"control"
"8nvcnd3s";"y2xp97p3";11;222;"att_B1";1722380227905;1722380229172;1267;"Preis";1,6;1;"Hummus mit Brot";3;1;"B_preis";"control"
"8nvcnd3s";"y2xp97p3";11;222;"att_B2";1722380229173;1722380230272;1099;" CO2e/ kg";1116;1;"Hummus mit Brot";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"y2xp97p3";11;222;"att_A2";1722380230272;1722380231877;1605;" CO2e/ kg";5718;1;"Eier mit Speck";5;1;"A_CO2e/kg";"control"
"8nvcnd3s";"idzl625e";11;229;"att_B2";1722514675304;1722514676501;1197;" CO2e/ kg";1479;7;"Kichererbsen-Curry";1;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"idzl625e";11;229;"att_A2";1722514676503;1722514679687;3184;" CO2e/ kg";5351;7;"Bacon Mac&Cheese";2;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"w2s0kagz";11;231;"att_B2";1722600080750;1722600083737;2987;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";1;1;"B_CO2e/kg";"control"
"8nvcnd3s";"w2s0kagz";11;231;"att_A2";1722600083738;1722600086449;2711;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";2;1;"A_CO2e/kg";"control"
"8nvcnd3s";"w2s0kagz";11;231;"att_B2";1722600086449;1722600093403;6954;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";3;1;"B_CO2e/kg";"control"
"8nvcnd3s";"w2s0kagz";11;231;"att_A2";1722600093403;1722600108204;14801;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";4;1;"A_CO2e/kg";"control"
"8nvcnd3s";"w2s0kagz";11;231;"att_A1";1722600108204;1722600109218;1014;"Preis";17,5;12;"Vegetarische Spaghetti Bolognese";5;1;"A_preis";"control"
"8nvcnd3s";"w2s0kagz";11;231;"att_A2";1722600109219;1722600117820;8601;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";6;1;"A_CO2e/kg";"control"
"8nvcnd3s";"m7omvgrp";11;237;"att_A2";1722685619126;1722685620716;1590;" CO2e/ kg";4400;5;"Mango";1;0;"A_CO2e/kg";"control"
"8nvcnd3s";"m7omvgrp";11;237;"att_B2";1722685620717;1722685622694;1977;" CO2e/ kg";900;5;"Apfel";2;0;"B_CO2e/kg";"control"
"8nvcnd3s";"703skr0y";11;243;"att_A1";1722832281083;1722832282699;1616;"Preis";20;11;"Spaghetti Meatballs";1;1;"A_preis";"control"
"8nvcnd3s";"703skr0y";11;243;"att_B1";1722832282701;1722832284218;1517;"Preis";17,5;11;"Spaghetti Marinara";2;1;"B_preis";"control"
"8nvcnd3s";"703skr0y";11;243;"att_A2";1722832284218;1722832286703;2485;" CO2e/ kg";17914;11;"Spaghetti Meatballs";3;1;"A_CO2e/kg";"control"
"8nvcnd3s";"703skr0y";11;243;"att_B2";1722832286704;1722832293991;7287;" CO2e/ kg";2100;11;"Spaghetti Marinara";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"703skr0y";11;243;"att_B3";1722832293992;1722832295591;1599;" Protein";20;11;"Spaghetti Marinara";5;1;"B_Protein";"control"
"8nvcnd3s";"703skr0y";11;243;"att_A3";1722832295592;1722832297444;1852;" Protein";35;11;"Spaghetti Meatballs";6;1;"A_Protein";"control"
"8nvcnd3s";"bx3rxbka";11;247;"att_A2";1722862572035;1722862573259;1224;" CO2e/ kg";1479;7;"Kichererbsen-Curry";1;0;"A_CO2e/kg";"norm"
"8nvcnd3s";"gboa56hm";11;258;"att_A1";1722948904479;1722948905330;851;"Preis";7;3;"Schokoladeneis";1;1;"A_preis";"control"
"8nvcnd3s";"gboa56hm";11;258;"att_B1";1722948905331;1722948907982;2651;"Preis";7;3;"Früchtesorbet";2;1;"B_preis";"control"
"8nvcnd3s";"gboa56hm";11;258;"att_A3";1722948907982;1722948908883;901;" Protein";4;3;"Schokoladeneis";3;1;"A_Protein";"control"
"8nvcnd3s";"gboa56hm";11;258;"att_B3";1722948908883;1722948910028;1145;" Protein";0,8;3;"Früchtesorbet";4;1;"B_Protein";"control"
"8nvcnd3s";"gboa56hm";11;258;"att_A2";1722948910028;1722948911082;1054;" CO2e/ kg";3802;3;"Schokoladeneis";5;1;"A_CO2e/kg";"control"
"8nvcnd3s";"gboa56hm";11;258;"att_B2";1722948911082;1722948913312;2230;" CO2e/ kg";2334;3;"Früchtesorbet";6;1;"B_CO2e/kg";"control"
"8nvcnd3s";"2q85d1dd";11;259;"att_A2";1722950593151;1722950594092;941;" CO2e/ kg";16363;10;"Steak";1;0;"A_CO2e/kg";"norm"
"8nvcnd3s";"2q85d1dd";11;259;"att_B2";1722950594092;1722950595339;1247;" CO2e/ kg";1384;10;"Gemüseauflauf";2;0;"B_CO2e/kg";"norm"
"8nvcnd3s";"t0usc803";11;261;"att_B1";1723020801272;1723020802204;932;"Preis";29,5;15;"Lammkotelett";1;1;"B_preis";"control"
"8nvcnd3s";"t0usc803";11;261;"att_A1";1723020802205;1723020803455;1250;"Preis";28;15;"Makrele";2;1;"A_preis";"control"
"8nvcnd3s";"t0usc803";11;261;"att_A2";1723020803455;1723020805137;1682;" CO2e/ kg";895;15;"Makrele";3;1;"A_CO2e/kg";"control"
"8nvcnd3s";"t0usc803";11;261;"att_B2";1723020805138;1723020808296;3158;" CO2e/ kg";20825;15;"Lammkotelett";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"t0usc803";11;261;"att_B3";1723020808297;1723020809746;1449;" Protein";35;15;"Lammkotelett";5;1;"B_Protein";"control"
"8nvcnd3s";"t0usc803";11;261;"att_A3";1723020809747;1723020811210;1463;" Protein";27;15;"Makrele";6;1;"A_Protein";"control"
"8nvcnd3s";"fbuj6758";11;262;"att_A1";1723029555576;1723029556567;991;"Preis";25;9;"Salami-Pizza";1;1;"A_preis";"norm"
"8nvcnd3s";"fbuj6758";11;262;"att_A2";1723029556568;1723029557416;848;" CO2e/ kg";4419;9;"Salami-Pizza";2;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"fbuj6758";11;262;"att_A3";1723029557416;1723029558264;848;" Protein";33;9;"Salami-Pizza";3;1;"A_Protein";"norm"
"8nvcnd3s";"fbuj6758";11;262;"att_B1";1723029558264;1723029559050;786;"Preis";22;9;"Chili sin Carne";4;1;"B_preis";"norm"
"8nvcnd3s";"fbuj6758";11;262;"att_B2";1723029559050;1723029559931;881;" CO2e/ kg";1215;9;"Chili sin Carne";5;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"fbuj6758";11;262;"att_B3";1723029559931;1723029561301;1370;" Protein";29;9;"Chili sin Carne";6;1;"B_Protein";"norm"
"8nvcnd3s";"vv0vufjt";11;263;"att_A3";1723031127857;1723031128777;920;" Protein";18;7;"Kichererbsen-Curry";1;1;"A_Protein";"label"
"8nvcnd3s";"vv0vufjt";11;263;"att_B3";1723031128778;1723031129946;1168;" Protein";32;7;"Bacon Mac&Cheese";2;1;"B_Protein";"label"
"8nvcnd3s";"r2xqg042";11;265;"att_A2";1723054805951;1723054806045;94;" CO2e/ kg";3780;6;"Joghurt-Müsliriegel";1;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"r2xqg042";11;265;"att_B1";1723054806046;1723054806563;517;"Preis";0,81;6;"Cracker";2;1;"B_preis";"norm"
"8nvcnd3s";"r2xqg042";11;265;"att_B3";1723054806564;1723054806748;184;" Protein";3;6;"Cracker";3;1;"B_Protein";"norm"
"8nvcnd3s";"r2xqg042";11;265;"att_A3";1723054806748;1723054807678;930;" Protein";2;6;"Joghurt-Müsliriegel";4;1;"A_Protein";"norm"
"8nvcnd3s";"huf2895a";11;266;"att_A1";1723110666494;1723110667756;1262;"Preis";0,51;6;"Joghurt-Müsliriegel";1;1;"A_preis";"label"
"8nvcnd3s";"huf2895a";11;266;"att_B1";1723110667756;1723110669022;1266;"Preis";0,81;6;"Cracker";2;1;"B_preis";"label"
"8nvcnd3s";"huf2895a";11;266;"att_B2";1723110669022;1723110672862;3840;" CO2e/ kg";1155;6;"Cracker";3;1;"B_CO2e/kg";"label"
"8nvcnd3s";"huf2895a";11;266;"att_A2";1723110672862;1723110674398;1536;" CO2e/ kg";3780;6;"Joghurt-Müsliriegel";4;1;"A_CO2e/kg";"label"
"8nvcnd3s";"huf2895a";11;266;"att_A3";1723110674398;1723110675582;1184;" Protein";2;6;"Joghurt-Müsliriegel";5;1;"A_Protein";"label"
"8nvcnd3s";"huf2895a";11;266;"att_B3";1723110675582;1723110684960;9378;" Protein";3;6;"Cracker";6;1;"B_Protein";"label"
"8nvcnd3s";"k2dmbhfz";11;267;"att_A1";1723130379151;1723130380446;1295;"Preis";7;3;"Schokoladeneis";1;1;"A_preis";"control"
"8nvcnd3s";"k2dmbhfz";11;267;"att_B1";1723130380447;1723130381564;1117;"Preis";7;3;"Früchtesorbet";2;1;"B_preis";"control"
"8nvcnd3s";"k2dmbhfz";11;267;"att_A1";1723130381564;1723130382138;574;"Preis";7;3;"Schokoladeneis";3;1;"A_preis";"control"
"8nvcnd3s";"k2dmbhfz";11;267;"att_A2";1723130382138;1723130383036;898;" CO2e/ kg";3802;3;"Schokoladeneis";4;1;"A_CO2e/kg";"control"
"8nvcnd3s";"k2dmbhfz";11;267;"att_B2";1723130383037;1723130384098;1061;" CO2e/ kg";2334;3;"Früchtesorbet";5;1;"B_CO2e/kg";"control"
"8nvcnd3s";"k2dmbhfz";11;267;"att_B3";1723130384098;1723130385036;938;" Protein";0,8;3;"Früchtesorbet";6;1;"B_Protein";"control"
"8nvcnd3s";"k2dmbhfz";11;267;"att_A3";1723130385036;1723130390180;5144;" Protein";4;3;"Schokoladeneis";7;1;"A_Protein";"control"
"8nvcnd3s";"0hx89wa9";11;268;"att_A1";1723152600676;1723152601100;424;"Preis";19,5;12;"Lasagne mit Hackfleisch";1;1;"A_preis";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_B1";1723152601100;1723152601625;525;"Preis";17,5;12;"Vegetarische Spaghetti Bolognese";2;1;"B_preis";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_A1";1723152601625;1723152602397;772;"Preis";19,5;12;"Lasagne mit Hackfleisch";3;1;"A_preis";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_B1";1723152602398;1723152603066;668;"Preis";17,5;12;"Vegetarische Spaghetti Bolognese";4;1;"B_preis";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_A2";1723152603067;1723152603999;932;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";5;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_B2";1723152604000;1723152605033;1033;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";6;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_A2";1723152605033;1723152611444;6411;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";7;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_B2";1723152611444;1723152612642;1198;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";8;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_A2";1723152612642;1723152619303;6661;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";9;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_B2";1723152619303;1723152620701;1398;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";10;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_A2";1723152620702;1723152622092;1390;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";11;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_B2";1723152622093;1723152629085;6992;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";12;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_A2";1723152629086;1723152631885;2799;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";13;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_B2";1723152631885;1723152641181;9296;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";14;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_A2";1723152641181;1723152644553;3372;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";15;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"0hx89wa9";11;268;"att_B2";1723152644553;1723152651654;7101;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";16;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"ea7ln0xn";11;276;"att_A1";1723188203763;1723188204825;1062;"Preis";22;9;"Chili sin Carne";1;1;"A_preis";"control"
"8nvcnd3s";"ea7ln0xn";11;276;"att_B1";1723188204826;1723188205909;1083;"Preis";25;9;"Salami-Pizza";2;1;"B_preis";"control"
"8nvcnd3s";"ea7ln0xn";11;276;"att_B2";1723188205909;1723188206937;1028;" CO2e/ kg";4419;9;"Salami-Pizza";3;1;"B_CO2e/kg";"control"
"8nvcnd3s";"ea7ln0xn";11;276;"att_A2";1723188206946;1723188209244;2298;" CO2e/ kg";1215;9;"Chili sin Carne";4;1;"A_CO2e/kg";"control"
"8nvcnd3s";"ea7ln0xn";11;276;"att_A3";1723188209245;1723188209855;610;" Protein";29;9;"Chili sin Carne";5;1;"A_Protein";"control"
"8nvcnd3s";"ea7ln0xn";11;276;"att_B3";1723188209855;1723188211723;1868;" Protein";33;9;"Salami-Pizza";6;1;"B_Protein";"control"
"8nvcnd3s";"w2y5t1u9";11;279;"att_A2";1723193741156;1723193742085;929;" CO2e/ kg";3802;3;"Schokoladeneis";1;1;"A_CO2e/kg";"control"
"8nvcnd3s";"w2y5t1u9";11;279;"att_B2";1723193742085;1723193743501;1416;" CO2e/ kg";2334;3;"Früchtesorbet";2;1;"B_CO2e/kg";"control"
"8nvcnd3s";"m7pfjzly";11;280;"att_A3";1723196097061;1723196098217;1156;" Protein";27;15;"Makrele";1;1;"A_Protein";"norm"
"8nvcnd3s";"m7pfjzly";11;280;"att_B3";1723196098218;1723196099480;1262;" Protein";35;15;"Lammkotelett";2;1;"B_Protein";"norm"
"8nvcnd3s";"gq0warbc";11;283;"att_A2";1723196562154;1723196565713;3559;" CO2e/ kg";21693;8;"Cheeseburger";1;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"gq0warbc";11;283;"att_B2";1723196565714;1723196567311;1597;" CO2e/ kg";1478;8;"Falafel-Sandwich";2;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"cqlgmuqb";11;286;"att_B2";1723201495253;1723201496181;928;" CO2e/ kg";895;15;"Makrele";1;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"cqlgmuqb";11;286;"att_A2";1723201496182;1723201497679;1497;" CO2e/ kg";20825;15;"Lammkotelett";2;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"muh7mvap";11;288;"att_A1";1723202139915;1723202141107;1192;"Preis";19,5;12;"Lasagne mit Hackfleisch";1;1;"A_preis";"control"
"8nvcnd3s";"muh7mvap";11;288;"att_A2";1723202141108;1723202142012;904;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";2;1;"A_CO2e/kg";"control"
"8nvcnd3s";"muh7mvap";11;288;"att_A3";1723202142012;1723202144099;2087;" Protein";44;12;"Lasagne mit Hackfleisch";3;1;"A_Protein";"control"
"8nvcnd3s";"muh7mvap";11;288;"att_B2";1723202144099;1723202145011;912;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"muh7mvap";11;288;"att_B3";1723202145012;1723202145890;878;" Protein";25;12;"Vegetarische Spaghetti Bolognese";5;1;"B_Protein";"control"
"8nvcnd3s";"muh7mvap";11;288;"att_B1";1723202145890;1723202147381;1491;"Preis";17,5;12;"Vegetarische Spaghetti Bolognese";6;1;"B_preis";"control"
"8nvcnd3s";"9u6r3o8o";11;289;"att_A2";1723202443528;1723202444999;1471;" CO2e/ kg";5351;7;"Bacon Mac&Cheese";1;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"9u6r3o8o";11;289;"att_B2";1723202444999;1723202446399;1400;" CO2e/ kg";1479;7;"Kichererbsen-Curry";2;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"9u6r3o8o";11;289;"att_B1";1723202446399;1723202447895;1496;"Preis";17,5;7;"Kichererbsen-Curry";3;1;"B_preis";"norm"
"8nvcnd3s";"9u6r3o8o";11;289;"att_A1";1723202447895;1723202450175;2280;"Preis";16;7;"Bacon Mac&Cheese";4;1;"A_preis";"norm"
"8nvcnd3s";"9u6r3o8o";11;289;"att_B2";1723202450175;1723202459545;9370;" CO2e/ kg";1479;7;"Kichererbsen-Curry";5;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"9u6r3o8o";11;289;"att_A2";1723202459545;1723202461543;1998;" CO2e/ kg";5351;7;"Bacon Mac&Cheese";6;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"9u6r3o8o";11;289;"att_B2";1723202461543;1723202463638;2095;" CO2e/ kg";1479;7;"Kichererbsen-Curry";7;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"aq4gwvyt";11;290;"att_A1";1723203414600;1723203415530;930;"Preis";12,5;10;"Gemüseauflauf";1;1;"A_preis";"label"
"8nvcnd3s";"aq4gwvyt";11;290;"att_B1";1723203415531;1723203416407;876;"Preis";25,5;10;"Steak";2;1;"B_preis";"label"
"8nvcnd3s";"aq4gwvyt";11;290;"att_A2";1723203416407;1723203417288;881;" CO2e/ kg";1384;10;"Gemüseauflauf";3;1;"A_CO2e/kg";"label"
"8nvcnd3s";"aq4gwvyt";11;290;"att_B2";1723203417288;1723203418250;962;" CO2e/ kg";16363;10;"Steak";4;1;"B_CO2e/kg";"label"
"8nvcnd3s";"aq4gwvyt";11;290;"att_A3";1723203418252;1723203419366;1114;" Protein";23;10;"Gemüseauflauf";5;1;"A_Protein";"label"
"8nvcnd3s";"aq4gwvyt";11;290;"att_B3";1723203419367;1723203420384;1017;" Protein";47;10;"Steak";6;1;"B_Protein";"label"
"8nvcnd3s";"vyeicov9";11;291;"att_B3";1723203985249;1723203987243;1994;" Protein";25;12;"Vegetarische Spaghetti Bolognese";1;0;"B_Protein";"control"
"8nvcnd3s";"vyeicov9";11;291;"att_A3";1723203987245;1723203992576;5331;" Protein";44;12;"Lasagne mit Hackfleisch";2;0;"A_Protein";"control"
"8nvcnd3s";"vyeicov9";11;291;"att_A1";1723203992577;1723203994724;2147;"Preis";19,5;12;"Lasagne mit Hackfleisch";3;0;"A_preis";"control"
"8nvcnd3s";"vyeicov9";11;291;"att_B1";1723203994725;1723203997075;2350;"Preis";17,5;12;"Vegetarische Spaghetti Bolognese";4;0;"B_preis";"control"
"8nvcnd3s";"vyeicov9";11;291;"att_A2";1723203997076;1723204000611;3535;" CO2e/ kg";18357;12;"Lasagne mit Hackfleisch";5;0;"A_CO2e/kg";"control"
"8nvcnd3s";"vyeicov9";11;291;"att_B2";1723204000613;1723204005697;5084;" CO2e/ kg";1918;12;"Vegetarische Spaghetti Bolognese";6;0;"B_CO2e/kg";"control"
"8nvcnd3s";"aop12s9p";11;300;"att_B1";1723214656594;1723214657518;924;"Preis";7;3;"Früchtesorbet";1;1;"B_preis";"control"
"8nvcnd3s";"aop12s9p";11;300;"att_A1";1723214657519;1723214658705;1186;"Preis";7;3;"Schokoladeneis";2;1;"A_preis";"control"
"8nvcnd3s";"aop12s9p";11;300;"att_A2";1723214658706;1723214659663;957;" CO2e/ kg";3802;3;"Schokoladeneis";3;1;"A_CO2e/kg";"control"
"8nvcnd3s";"aop12s9p";11;300;"att_B2";1723214659663;1723214660964;1301;" CO2e/ kg";2334;3;"Früchtesorbet";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"aop12s9p";11;300;"att_A3";1723214660964;1723214661940;976;" Protein";4;3;"Schokoladeneis";5;1;"A_Protein";"control"
"8nvcnd3s";"aop12s9p";11;300;"att_B3";1723214661941;1723214664545;2604;" Protein";0,8;3;"Früchtesorbet";6;1;"B_Protein";"control"
"8nvcnd3s";"aop12s9p";11;300;"att_A3";1723214664546;1723214668776;4230;" Protein";4;3;"Schokoladeneis";7;1;"A_Protein";"control"
"8nvcnd3s";"s6nxblwt";11;311;"att_B2";1723247590729;1723247591442;713;" CO2e/ kg";20825;15;"Lammkotelett";1;1;"B_CO2e/kg";"label"
"8nvcnd3s";"s6nxblwt";11;311;"att_A2";1723247591445;1723247593205;1760;" CO2e/ kg";895;15;"Makrele";2;1;"A_CO2e/kg";"label"
"8nvcnd3s";"0h0lf8tm";11;314;"att_B2";1723266704450;1723266706094;1644;" CO2e/ kg";2422;14;"Trail Mix";1;1;"B_CO2e/kg";"label"
"8nvcnd3s";"0h0lf8tm";11;314;"att_B1";1723266706094;1723266707310;1216;"Preis";0,7;14;"Trail Mix";2;1;"B_preis";"label"
"8nvcnd3s";"0h0lf8tm";11;314;"att_A1";1723266707311;1723266708695;1384;"Preis";1,95;14;"Beef Jerky";3;1;"A_preis";"label"
"8nvcnd3s";"0h0lf8tm";11;314;"att_B3";1723266708696;1723266709683;987;" Protein";4;14;"Trail Mix";4;1;"B_Protein";"label"
"8nvcnd3s";"0h0lf8tm";11;314;"att_A3";1723266709684;1723266710867;1183;" Protein";10;14;"Beef Jerky";5;1;"A_Protein";"label"
"8nvcnd3s";"5sd5k4l1";11;321;"att_A2";1723291848194;1723291850194;2000;" CO2e/ kg";2334;3;"Früchtesorbet";1;0;"A_CO2e/kg";"control"
"8nvcnd3s";"5sd5k4l1";11;321;"att_B2";1723291850194;1723291852058;1864;" CO2e/ kg";3802;3;"Schokoladeneis";2;0;"B_CO2e/kg";"control"
"8nvcnd3s";"5sd5k4l1";11;321;"att_A2";1723291852059;1723291854402;2343;" CO2e/ kg";2334;3;"Früchtesorbet";3;0;"A_CO2e/kg";"control"
"8nvcnd3s";"5sd5k4l1";11;321;"att_A1";1723291854403;1723291856178;1775;"Preis";7;3;"Früchtesorbet";4;0;"A_preis";"control"
"8nvcnd3s";"5sd5k4l1";11;321;"att_B1";1723291856179;1723291859442;3263;"Preis";7;3;"Schokoladeneis";5;0;"B_preis";"control"
"8nvcnd3s";"9p9pg1n3";11;323;"att_A1";1723303309273;1723303310310;1037;"Preis";0,7;14;"Trail Mix";1;1;"A_preis";"label"
"8nvcnd3s";"9p9pg1n3";11;323;"att_B1";1723303310311;1723303311620;1309;"Preis";1,95;14;"Beef Jerky";2;1;"B_preis";"label"
"8nvcnd3s";"9p9pg1n3";11;323;"att_A2";1723303311620;1723303312654;1034;" CO2e/ kg";2422;14;"Trail Mix";3;1;"A_CO2e/kg";"label"
"8nvcnd3s";"9p9pg1n3";11;323;"att_B2";1723303312654;1723303314775;2121;" CO2e/ kg";23019;14;"Beef Jerky";4;1;"B_CO2e/kg";"label"
"8nvcnd3s";"i1klicdw";11;324;"att_A3";1725099771262;1725099771842;580;" Protein";20;1;"Eier mit Speck";1;1;"A_Protein";"control"
"8nvcnd3s";"i1klicdw";11;324;"att_B3";1725099771844;1725099772942;1098;" Protein";9;1;"Hummus mit Brot";2;1;"B_Protein";"control"
"8nvcnd3s";"i1klicdw";11;324;"att_A2";1725099772943;1725099773482;539;" CO2e/ kg";5718;1;"Eier mit Speck";3;1;"A_CO2e/kg";"control"
"8nvcnd3s";"i1klicdw";11;324;"att_B2";1725099773483;1725099774749;1266;" CO2e/ kg";1116;1;"Hummus mit Brot";4;1;"B_CO2e/kg";"control"
"8nvcnd3s";"eyxa9gn9";11;333;"att_A3";1723324298938;1723324299257;319;" Protein";44;12;"Lasagne mit Hackfleisch";1;NA;"A_Protein";NA
"8nvcnd3s";"eyxa9gn9";11;333;"att_B3";1723324299259;1723324300289;1030;" Protein";25;12;"Vegetarische Spaghetti Bolognese";2;NA;"B_Protein";NA
"8nvcnd3s";"eyxa9gn9";11;333;"att_A3";1723324300290;1723324303534;3244;" Protein";44;12;"Lasagne mit Hackfleisch";3;NA;"A_Protein";NA
"8nvcnd3s";"8xt13grl";11;335;"att_A3";1723323843892;1723323846862;2970;" Protein";35;15;"Lammkotelett";1;NA;"A_Protein";NA
"8nvcnd3s";"8xt13grl";11;335;"att_B1";1723323846863;1723323847350;487;"Preis";28;15;"Makrele";2;NA;"B_preis";NA
"8nvcnd3s";"8xt13grl";11;335;"att_B2";1723323847351;1723323847829;478;" CO2e/ kg";895;15;"Makrele";3;NA;"B_CO2e/kg";NA
"8nvcnd3s";"8xt13grl";11;335;"att_B3";1723323847830;1723323848455;625;" Protein";27;15;"Makrele";4;NA;"B_Protein";NA
"8nvcnd3s";"8xt13grl";11;335;"att_A1";1723323848456;1723323848988;532;"Preis";29,5;15;"Lammkotelett";5;NA;"A_preis";NA
"8nvcnd3s";"8xt13grl";11;335;"att_A2";1723323848989;1723323851424;2435;" CO2e/ kg";20825;15;"Lammkotelett";6;NA;"A_CO2e/kg";NA
"8nvcnd3s";"rjk5udu8";11;336;"att_B2";1723324390505;1723324391377;872;" CO2e/ kg";1215;9;"Chili sin Carne";1;0;"B_CO2e/kg";"control"
"8nvcnd3s";"rjk5udu8";11;336;"att_A2";1723324391378;1723324392598;1220;" CO2e/ kg";4419;9;"Salami-Pizza";2;0;"A_CO2e/kg";"control"
"8nvcnd3s";"qmfqgzm8";11;342;"att_A3";1723371124714;1723371126254;1540;" Protein";4;14;"Trail Mix";1;0;"A_Protein";"control"
"8nvcnd3s";"qmfqgzm8";11;342;"att_B3";1723371126255;1723371127911;1656;" Protein";10;14;"Beef Jerky";2;0;"B_Protein";"control"
"8nvcnd3s";"ccss6m4k";11;343;"att_A1";1723461766620;1723461767656;1036;"Preis";16,5;8;"Cheeseburger";1;1;"A_preis";"norm"
"8nvcnd3s";"ccss6m4k";11;343;"att_A2";1723461767657;1723461768506;849;" CO2e/ kg";21693;8;"Cheeseburger";2;1;"A_CO2e/kg";"norm"
"8nvcnd3s";"ccss6m4k";11;343;"att_B2";1723461768506;1723461769441;935;" CO2e/ kg";1478;8;"Falafel-Sandwich";3;1;"B_CO2e/kg";"norm"
"8nvcnd3s";"y79rg474";11;358;"att_A1";1723391456231;1723391457035;804;"Preis";17,5;13;"Roastbeef-Sandwich";1;1;"A_preis";"norm"
"8nvcnd3s";"y79rg474";11;358;"att_B1";1723391457036;1723391459939;2903;"Preis";19;13;"Veganer Burrito";2;1;"B_preis";"norm"
"8nvcnd3s";"34wgwzfc";11;365;"att_A1";1723400166080;1723400167408;1328;"Preis";16;7;"Bacon Mac&Cheese";1;1;"A_preis";"label"
"8nvcnd3s";"34wgwzfc";11;365;"att_B1";1723400167409;1723400169427;2018;"Preis";17,5;7;"Kichererbsen-Curry";2;1;"B_preis";"label"
